cbsa,occ_type,occ_salary,cbsa_name,geography
28940,occ_470000,35330,"Knoxville, TN",metro
28940,occ_490000,37760,"Knoxville, TN",metro
28940,occ_510000,30790,"Knoxville, TN",metro
28940,occ_530000,28910,"Knoxville, TN",metro
29020,occ_110000,87860,"Kokomo, IN",metro
29020,occ_130000,55340,"Kokomo, IN",metro
29020,occ_150000,88860,"Kokomo, IN",metro
29020,occ_170000,76990,"Kokomo, IN",metro
29020,occ_190000,35550,"Kokomo, IN",metro
29020,occ_210000,38290,"Kokomo, IN",metro
29020,occ_230000,42900,"Kokomo, IN",metro
29020,occ_250000,39670,"Kokomo, IN",metro
29020,occ_270000,38290,"Kokomo, IN",metro
29020,occ_290000,50220,"Kokomo, IN",metro
29020,occ_310000,22950,"Kokomo, IN",metro
29020,occ_330000,48910,"Kokomo, IN",metro
29020,occ_350000,18310,"Kokomo, IN",metro
29020,occ_370000,20940,"Kokomo, IN",metro
29020,occ_390000,18500,"Kokomo, IN",metro
29020,occ_410000,22270,"Kokomo, IN",metro
29020,occ_430000,29270,"Kokomo, IN",metro
29020,occ_470000,47070,"Kokomo, IN",metro
29020,occ_490000,46870,"Kokomo, IN",metro
29020,occ_530000,23970,"Kokomo, IN",metro
29100,occ_110000,72290,"La Crosse, WI-MN",metro
29100,occ_130000,48400,"La Crosse, WI-MN",metro
29100,occ_150000,57270,"La Crosse, WI-MN",metro
29100,occ_170000,59590,"La Crosse, WI-MN",metro
29100,occ_190000,52540,"La Crosse, WI-MN",metro
29100,occ_210000,40670,"La Crosse, WI-MN",metro
29100,occ_230000,49080,"La Crosse, WI-MN",metro
29100,occ_250000,45570,"La Crosse, WI-MN",metro
29100,occ_270000,32460,"La Crosse, WI-MN",metro
29100,occ_290000,53620,"La Crosse, WI-MN",metro
29100,occ_310000,26780,"La Crosse, WI-MN",metro
29100,occ_330000,34020,"La Crosse, WI-MN",metro
29100,occ_350000,18090,"La Crosse, WI-MN",metro
29100,occ_370000,23520,"La Crosse, WI-MN",metro
29100,occ_390000,20540,"La Crosse, WI-MN",metro
29100,occ_410000,22410,"La Crosse, WI-MN",metro
29100,occ_430000,30280,"La Crosse, WI-MN",metro
29100,occ_450000,26720,"La Crosse, WI-MN",metro
29100,occ_470000,47090,"La Crosse, WI-MN",metro
29100,occ_490000,38240,"La Crosse, WI-MN",metro
29100,occ_510000,34090,"La Crosse, WI-MN",metro
29100,occ_530000,32360,"La Crosse, WI-MN",metro
29140,occ_110000,77480,"Lafayette, IN",metro
29140,occ_130000,51210,"Lafayette, IN",metro
29140,occ_150000,56990,"Lafayette, IN",metro
29140,occ_170000,71550,"Lafayette, IN",metro
29140,occ_190000,43720,"Lafayette, IN",metro
29140,occ_210000,38920,"Lafayette, IN",metro
29140,occ_230000,61860,"Lafayette, IN",metro
29140,occ_250000,49850,"Lafayette, IN",metro
29140,occ_270000,36650,"Lafayette, IN",metro
29140,occ_290000,48240,"Lafayette, IN",metro
29140,occ_310000,26290,"Lafayette, IN",metro
29140,occ_330000,30640,"Lafayette, IN",metro
29140,occ_350000,18140,"Lafayette, IN",metro
29140,occ_370000,20590,"Lafayette, IN",metro
29140,occ_390000,19490,"Lafayette, IN",metro
29140,occ_410000,21330,"Lafayette, IN",metro
29140,occ_430000,27860,"Lafayette, IN",metro
29140,occ_450000,25110,"Lafayette, IN",metro
29140,occ_470000,40600,"Lafayette, IN",metro
29140,occ_490000,39490,"Lafayette, IN",metro
29140,occ_510000,36540,"Lafayette, IN",metro
29140,occ_530000,30530,"Lafayette, IN",metro
29180,occ_110000,79470,"Lafayette, LA",metro
29180,occ_130000,51490,"Lafayette, LA",metro
29180,occ_150000,45910,"Lafayette, LA",metro
29180,occ_170000,56170,"Lafayette, LA",metro
29180,occ_190000,57210,"Lafayette, LA",metro
29180,occ_210000,41400,"Lafayette, LA",metro
29180,occ_230000,56400,"Lafayette, LA",metro
29180,occ_250000,50210,"Lafayette, LA",metro
29180,occ_270000,31360,"Lafayette, LA",metro
29180,occ_290000,48720,"Lafayette, LA",metro
29180,occ_310000,21300,"Lafayette, LA",metro
29180,occ_330000,33960,"Lafayette, LA",metro
29180,occ_350000,18400,"Lafayette, LA",metro
29180,occ_370000,18950,"Lafayette, LA",metro
29180,occ_390000,18290,"Lafayette, LA",metro
29180,occ_410000,22580,"Lafayette, LA",metro
29180,occ_430000,28440,"Lafayette, LA",metro
29180,occ_470000,36570,"Lafayette, LA",metro
29180,occ_490000,38920,"Lafayette, LA",metro
29180,occ_510000,35710,"Lafayette, LA",metro
29180,occ_530000,30390,"Lafayette, LA",metro
29340,occ_110000,73280,"Lake Charles, LA",metro
29340,occ_130000,48730,"Lake Charles, LA",metro
29340,occ_150000,57080,"Lake Charles, LA",metro
29340,occ_170000,71630,"Lake Charles, LA",metro
29340,occ_190000,53180,"Lake Charles, LA",metro
29340,occ_210000,37820,"Lake Charles, LA",metro
29340,occ_230000,43200,"Lake Charles, LA",metro
29340,occ_250000,44930,"Lake Charles, LA",metro
29340,occ_270000,30190,"Lake Charles, LA",metro
29340,occ_290000,48450,"Lake Charles, LA",metro
29340,occ_310000,21520,"Lake Charles, LA",metro
29340,occ_330000,30110,"Lake Charles, LA",metro
29340,occ_350000,18130,"Lake Charles, LA",metro
29340,occ_370000,19610,"Lake Charles, LA",metro
29340,occ_390000,18400,"Lake Charles, LA",metro
29340,occ_410000,20910,"Lake Charles, LA",metro
29340,occ_430000,25490,"Lake Charles, LA",metro
29340,occ_450000,30970,"Lake Charles, LA",metro
29340,occ_470000,36240,"Lake Charles, LA",metro
29340,occ_490000,37110,"Lake Charles, LA",metro
29340,occ_510000,41050,"Lake Charles, LA",metro
29340,occ_530000,26970,"Lake Charles, LA",metro
29420,occ_110000,75190,"Lake Havasu City-Kingman, AZ",metro
29420,occ_130000,46150,"Lake Havasu City-Kingman, AZ",metro
29420,occ_150000,60720,"Lake Havasu City-Kingman, AZ",metro
29420,occ_170000,54780,"Lake Havasu City-Kingman, AZ",metro
29420,occ_190000,46340,"Lake Havasu City-Kingman, AZ",metro
29420,occ_210000,36530,"Lake Havasu City-Kingman, AZ",metro
29420,occ_230000,65550,"Lake Havasu City-Kingman, AZ",metro
29420,occ_250000,34310,"Lake Havasu City-Kingman, AZ",metro
29420,occ_270000,30710,"Lake Havasu City-Kingman, AZ",metro
29420,occ_290000,60160,"Lake Havasu City-Kingman, AZ",metro
29420,occ_310000,26640,"Lake Havasu City-Kingman, AZ",metro
29420,occ_330000,34650,"Lake Havasu City-Kingman, AZ",metro
29420,occ_350000,18780,"Lake Havasu City-Kingman, AZ",metro
29420,occ_370000,20210,"Lake Havasu City-Kingman, AZ",metro
29420,occ_390000,19100,"Lake Havasu City-Kingman, AZ",metro
29420,occ_410000,21940,"Lake Havasu City-Kingman, AZ",metro
29420,occ_430000,27790,"Lake Havasu City-Kingman, AZ",metro
29420,occ_470000,37880,"Lake Havasu City-Kingman, AZ",metro
29420,occ_490000,36520,"Lake Havasu City-Kingman, AZ",metro
29420,occ_510000,27810,"Lake Havasu City-Kingman, AZ",metro
29420,occ_530000,27330,"Lake Havasu City-Kingman, AZ",metro
29460,occ_110000,91500,"Lakeland-Winter Haven, FL",metro
29460,occ_130000,54650,"Lakeland-Winter Haven, FL",metro
29460,occ_150000,63150,"Lakeland-Winter Haven, FL",metro
29460,occ_170000,55310,"Lakeland-Winter Haven, FL",metro
29460,occ_190000,43650,"Lakeland-Winter Haven, FL",metro
29460,occ_210000,38180,"Lakeland-Winter Haven, FL",metro
29460,occ_230000,56090,"Lakeland-Winter Haven, FL",metro
29460,occ_250000,40890,"Lakeland-Winter Haven, FL",metro
29460,occ_270000,26540,"Lakeland-Winter Haven, FL",metro
29460,occ_290000,54200,"Lakeland-Winter Haven, FL",metro
29460,occ_310000,24060,"Lakeland-Winter Haven, FL",metro
29460,occ_330000,34400,"Lakeland-Winter Haven, FL",metro
29460,occ_350000,18530,"Lakeland-Winter Haven, FL",metro
29460,occ_370000,21030,"Lakeland-Winter Haven, FL",metro
29460,occ_390000,19440,"Lakeland-Winter Haven, FL",metro
29460,occ_410000,24690,"Lakeland-Winter Haven, FL",metro
29460,occ_430000,28140,"Lakeland-Winter Haven, FL",metro
29460,occ_450000,18360,"Lakeland-Winter Haven, FL",metro
29460,occ_470000,33830,"Lakeland-Winter Haven, FL",metro
29460,occ_490000,37390,"Lakeland-Winter Haven, FL",metro
29460,occ_510000,29440,"Lakeland-Winter Haven, FL",metro
29460,occ_530000,28630,"Lakeland-Winter Haven, FL",metro
29540,occ_110000,88220,"Lancaster, PA",metro
29540,occ_130000,56250,"Lancaster, PA",metro
29540,occ_150000,61000,"Lancaster, PA",metro
29540,occ_170000,64610,"Lancaster, PA",metro
29540,occ_190000,56290,"Lancaster, PA",metro
29540,occ_210000,34420,"Lancaster, PA",metro
29540,occ_230000,47230,"Lancaster, PA",metro
29540,occ_250000,46370,"Lancaster, PA",metro
29540,occ_270000,32320,"Lancaster, PA",metro
29540,occ_290000,57360,"Lancaster, PA",metro
29540,occ_310000,27360,"Lancaster, PA",metro
29540,occ_330000,37870,"Lancaster, PA",metro
29540,occ_350000,19920,"Lancaster, PA",metro
29540,occ_370000,23340,"Lancaster, PA",metro
29540,occ_390000,22540,"Lancaster, PA",metro
29540,occ_410000,24940,"Lancaster, PA",metro
29540,occ_430000,30530,"Lancaster, PA",metro
29540,occ_450000,25970,"Lancaster, PA",metro
29540,occ_470000,40150,"Lancaster, PA",metro
29540,occ_490000,41410,"Lancaster, PA",metro
29540,occ_510000,34120,"Lancaster, PA",metro
29540,occ_530000,29090,"Lancaster, PA",metro
29620,occ_110000,89760,"Lansing-East Lansing, MI",metro
29620,occ_130000,63740,"Lansing-East Lansing, MI",metro
29620,occ_150000,62040,"Lansing-East Lansing, MI",metro
29620,occ_170000,66380,"Lansing-East Lansing, MI",metro
29620,occ_190000,62520,"Lansing-East Lansing, MI",metro
29620,occ_210000,45720,"Lansing-East Lansing, MI",metro
29620,occ_230000,80850,"Lansing-East Lansing, MI",metro
29620,occ_250000,45190,"Lansing-East Lansing, MI",metro
29620,occ_270000,44290,"Lansing-East Lansing, MI",metro
29620,occ_290000,59500,"Lansing-East Lansing, MI",metro
29620,occ_310000,27380,"Lansing-East Lansing, MI",metro
29620,occ_330000,36330,"Lansing-East Lansing, MI",metro
29620,occ_350000,18730,"Lansing-East Lansing, MI",metro
29620,occ_370000,22610,"Lansing-East Lansing, MI",metro
29620,occ_390000,20050,"Lansing-East Lansing, MI",metro
29620,occ_410000,24140,"Lansing-East Lansing, MI",metro
29620,occ_430000,34560,"Lansing-East Lansing, MI",metro
29620,occ_450000,33310,"Lansing-East Lansing, MI",metro
29620,occ_470000,45240,"Lansing-East Lansing, MI",metro
29620,occ_490000,40570,"Lansing-East Lansing, MI",metro
29620,occ_510000,36320,"Lansing-East Lansing, MI",metro
29620,occ_530000,30940,"Lansing-East Lansing, MI",metro
29700,occ_110000,81810,"Laredo, TX",metro
29700,occ_130000,55650,"Laredo, TX",metro
29700,occ_150000,46300,"Laredo, TX",metro
29700,occ_170000,58140,"Laredo, TX",metro
29700,occ_190000,51250,"Laredo, TX",metro
29700,occ_210000,43600,"Laredo, TX",metro
29700,occ_230000,61490,"Laredo, TX",metro
29700,occ_250000,43870,"Laredo, TX",metro
29700,occ_270000,36500,"Laredo, TX",metro
29700,occ_290000,55100,"Laredo, TX",metro
29700,occ_310000,19410,"Laredo, TX",metro
29700,occ_330000,44860,"Laredo, TX",metro
29700,occ_350000,17960,"Laredo, TX",metro
29700,occ_370000,18580,"Laredo, TX",metro
29700,occ_390000,17730,"Laredo, TX",metro
29700,occ_410000,19580,"Laredo, TX",metro
29700,occ_430000,24360,"Laredo, TX",metro
29700,occ_470000,31220,"Laredo, TX",metro
29700,occ_490000,28270,"Laredo, TX",metro
29700,occ_510000,25510,"Laredo, TX",metro
29700,occ_530000,26420,"Laredo, TX",metro
29740,occ_110000,70010,"Las Cruces, NM",metro
29740,occ_130000,49060,"Las Cruces, NM",metro
29740,occ_150000,71110,"Las Cruces, NM",metro
29740,occ_170000,73820,"Las Cruces, NM",metro
29740,occ_190000,59040,"Las Cruces, NM",metro
29740,occ_210000,36630,"Las Cruces, NM",metro
29740,occ_230000,48630,"Las Cruces, NM",metro
29740,occ_250000,48860,"Las Cruces, NM",metro
29740,occ_270000,31150,"Las Cruces, NM",metro
29740,occ_290000,59600,"Las Cruces, NM",metro
29740,occ_310000,25210,"Las Cruces, NM",metro
29740,occ_330000,38110,"Las Cruces, NM",metro
29740,occ_350000,18740,"Las Cruces, NM",metro
29740,occ_370000,19640,"Las Cruces, NM",metro
29740,occ_390000,18310,"Las Cruces, NM",metro
29740,occ_410000,20430,"Las Cruces, NM",metro
29740,occ_430000,24650,"Las Cruces, NM",metro
29740,occ_450000,18180,"Las Cruces, NM",metro
29740,occ_470000,29130,"Las Cruces, NM",metro
29740,occ_490000,34240,"Las Cruces, NM",metro
29740,occ_510000,25130,"Las Cruces, NM",metro
29740,occ_530000,22350,"Las Cruces, NM",metro
29820,occ_110000,86240,"Las Vegas-Paradise, NV",metro
29820,occ_130000,57280,"Las Vegas-Paradise, NV",metro
29820,occ_150000,71550,"Las Vegas-Paradise, NV",metro
29820,occ_170000,71250,"Las Vegas-Paradise, NV",metro
29820,occ_190000,66570,"Las Vegas-Paradise, NV",metro
29820,occ_210000,48210,"Las Vegas-Paradise, NV",metro
29820,occ_230000,76250,"Las Vegas-Paradise, NV",metro
29820,occ_250000,46570,"Las Vegas-Paradise, NV",metro
29820,occ_270000,50700,"Las Vegas-Paradise, NV",metro
29820,occ_290000,74830,"Las Vegas-Paradise, NV",metro
29820,occ_310000,31870,"Las Vegas-Paradise, NV",metro
29820,occ_330000,32670,"Las Vegas-Paradise, NV",metro
29820,occ_350000,23140,"Las Vegas-Paradise, NV",metro
29820,occ_370000,32060,"Las Vegas-Paradise, NV",metro
29820,occ_390000,19560,"Las Vegas-Paradise, NV",metro
29820,occ_410000,25530,"Las Vegas-Paradise, NV",metro
29820,occ_430000,31870,"Las Vegas-Paradise, NV",metro
29820,occ_470000,48980,"Las Vegas-Paradise, NV",metro
29820,occ_490000,48650,"Las Vegas-Paradise, NV",metro
29820,occ_510000,29490,"Las Vegas-Paradise, NV",metro
29820,occ_530000,30460,"Las Vegas-Paradise, NV",metro
29940,occ_110000,74420,"Lawrence, KS",metro
29940,occ_130000,49120,"Lawrence, KS",metro
29940,occ_150000,59430,"Lawrence, KS",metro
29940,occ_170000,65030,"Lawrence, KS",metro
29940,occ_190000,53330,"Lawrence, KS",metro
29940,occ_210000,38460,"Lawrence, KS",metro
29940,occ_230000,45370,"Lawrence, KS",metro
29940,occ_250000,42400,"Lawrence, KS",metro
29940,occ_270000,26630,"Lawrence, KS",metro
29940,occ_290000,57860,"Lawrence, KS",metro
29940,occ_310000,25270,"Lawrence, KS",metro
29940,occ_330000,35560,"Lawrence, KS",metro
29940,occ_350000,18300,"Lawrence, KS",metro
29940,occ_370000,19420,"Lawrence, KS",metro
29940,occ_390000,18620,"Lawrence, KS",metro
29940,occ_410000,21340,"Lawrence, KS",metro
29940,occ_430000,29350,"Lawrence, KS",metro
29940,occ_470000,38380,"Lawrence, KS",metro
29940,occ_490000,41040,"Lawrence, KS",metro
29940,occ_510000,33200,"Lawrence, KS",metro
29940,occ_530000,26090,"Lawrence, KS",metro
30020,occ_110000,66300,"Lawton, OK",metro
30020,occ_130000,56100,"Lawton, OK",metro
30020,occ_150000,63290,"Lawton, OK",metro
30020,occ_170000,66410,"Lawton, OK",metro
30020,occ_190000,47450,"Lawton, OK",metro
30020,occ_210000,39870,"Lawton, OK",metro
30020,occ_230000,62640,"Lawton, OK",metro
30020,occ_250000,39720,"Lawton, OK",metro
30020,occ_270000,28290,"Lawton, OK",metro
30020,occ_290000,47890,"Lawton, OK",metro
30020,occ_310000,22120,"Lawton, OK",metro
30020,occ_330000,32320,"Lawton, OK",metro
30020,occ_350000,18050,"Lawton, OK",metro
30020,occ_370000,19850,"Lawton, OK",metro
30020,occ_390000,18670,"Lawton, OK",metro
30020,occ_410000,20150,"Lawton, OK",metro
30020,occ_430000,26780,"Lawton, OK",metro
30020,occ_470000,34090,"Lawton, OK",metro
30020,occ_490000,36020,"Lawton, OK",metro
30020,occ_510000,29720,"Lawton, OK",metro
30020,occ_530000,23300,"Lawton, OK",metro
30140,occ_110000,83860,"Lebanon, PA",metro
30140,occ_130000,55450,"Lebanon, PA",metro
30140,occ_150000,56700,"Lebanon, PA",metro
30140,occ_170000,62430,"Lebanon, PA",metro
30140,occ_190000,60120,"Lebanon, PA",metro
30140,occ_210000,40820,"Lebanon, PA",metro
30140,occ_230000,47610,"Lebanon, PA",metro
30140,occ_250000,55270,"Lebanon, PA",metro
30140,occ_270000,41060,"Lebanon, PA",metro
30140,occ_290000,60220,"Lebanon, PA",metro
30140,occ_310000,26670,"Lebanon, PA",metro
30140,occ_330000,37680,"Lebanon, PA",metro
30140,occ_350000,18740,"Lebanon, PA",metro
30140,occ_370000,24220,"Lebanon, PA",metro
30140,occ_390000,21080,"Lebanon, PA",metro
30140,occ_410000,26120,"Lebanon, PA",metro
30140,occ_430000,29830,"Lebanon, PA",metro
30140,occ_450000,30420,"Lebanon, PA",metro
30140,occ_470000,37410,"Lebanon, PA",metro
30140,occ_490000,37580,"Lebanon, PA",metro
30140,occ_510000,32340,"Lebanon, PA",metro
30140,occ_530000,29380,"Lebanon, PA",metro
30300,occ_110000,68130,"Lewiston, ID-WA",metro
30300,occ_130000,52360,"Lewiston, ID-WA",metro
30300,occ_150000,52350,"Lewiston, ID-WA",metro
30300,occ_170000,61170,"Lewiston, ID-WA",metro
30300,occ_210000,39890,"Lewiston, ID-WA",metro
30300,occ_230000,54090,"Lewiston, ID-WA",metro
30300,occ_250000,35100,"Lewiston, ID-WA",metro
30300,occ_270000,33870,"Lewiston, ID-WA",metro
30300,occ_290000,56780,"Lewiston, ID-WA",metro
30300,occ_310000,23700,"Lewiston, ID-WA",metro
30300,occ_330000,39340,"Lewiston, ID-WA",metro
30300,occ_350000,19190,"Lewiston, ID-WA",metro
30300,occ_370000,23500,"Lewiston, ID-WA",metro
30300,occ_390000,19210,"Lewiston, ID-WA",metro
30300,occ_410000,24150,"Lewiston, ID-WA",metro
30300,occ_430000,30190,"Lewiston, ID-WA",metro
30300,occ_450000,48770,"Lewiston, ID-WA",metro
30300,occ_470000,38520,"Lewiston, ID-WA",metro
30300,occ_490000,39500,"Lewiston, ID-WA",metro
30300,occ_510000,34840,"Lewiston, ID-WA",metro
30300,occ_530000,31850,"Lewiston, ID-WA",metro
30340,occ_110000,75250,"Lewiston-Auburn, ME",metro
30340,occ_130000,49320,"Lewiston-Auburn, ME",metro
30340,occ_150000,55920,"Lewiston-Auburn, ME",metro
30340,occ_170000,66030,"Lewiston-Auburn, ME",metro
30340,occ_190000,59050,"Lewiston-Auburn, ME",metro
30340,occ_210000,39510,"Lewiston-Auburn, ME",metro
30340,occ_230000,46240,"Lewiston-Auburn, ME",metro
30340,occ_250000,36720,"Lewiston-Auburn, ME",metro
30340,occ_270000,23140,"Lewiston-Auburn, ME",metro
30340,occ_290000,59670,"Lewiston-Auburn, ME",metro
30340,occ_310000,26020,"Lewiston-Auburn, ME",metro
30340,occ_330000,37200,"Lewiston-Auburn, ME",metro
30340,occ_350000,18840,"Lewiston-Auburn, ME",metro
30340,occ_370000,23490,"Lewiston-Auburn, ME",metro
30340,occ_390000,21780,"Lewiston-Auburn, ME",metro
30340,occ_410000,24740,"Lewiston-Auburn, ME",metro
30340,occ_430000,29150,"Lewiston-Auburn, ME",metro
30340,occ_470000,34680,"Lewiston-Auburn, ME",metro
30340,occ_490000,38710,"Lewiston-Auburn, ME",metro
30340,occ_510000,30410,"Lewiston-Auburn, ME",metro
30340,occ_530000,30930,"Lewiston-Auburn, ME",metro
30460,occ_110000,81310,"Lexington-Fayette, KY",metro
30460,occ_130000,55010,"Lexington-Fayette, KY",metro
30460,occ_150000,56940,"Lexington-Fayette, KY",metro
30460,occ_170000,66710,"Lexington-Fayette, KY",metro
30460,occ_190000,44130,"Lexington-Fayette, KY",metro
30460,occ_210000,38110,"Lexington-Fayette, KY",metro
30460,occ_230000,61760,"Lexington-Fayette, KY",metro
30460,occ_250000,50290,"Lexington-Fayette, KY",metro
30460,occ_270000,36220,"Lexington-Fayette, KY",metro
30460,occ_290000,54830,"Lexington-Fayette, KY",metro
30460,occ_310000,26000,"Lexington-Fayette, KY",metro
30460,occ_330000,27930,"Lexington-Fayette, KY",metro
30460,occ_350000,18420,"Lexington-Fayette, KY",metro
30460,occ_370000,21610,"Lexington-Fayette, KY",metro
30460,occ_390000,19350,"Lexington-Fayette, KY",metro
30460,occ_410000,23100,"Lexington-Fayette, KY",metro
30460,occ_430000,29440,"Lexington-Fayette, KY",metro
30460,occ_450000,21440,"Lexington-Fayette, KY",metro
30460,occ_470000,36640,"Lexington-Fayette, KY",metro
30460,occ_490000,40620,"Lexington-Fayette, KY",metro
30460,occ_510000,35740,"Lexington-Fayette, KY",metro
30460,occ_530000,26160,"Lexington-Fayette, KY",metro
30620,occ_110000,77580,"Lima, OH",metro
30620,occ_130000,55320,"Lima, OH",metro
30620,occ_150000,59320,"Lima, OH",metro
30620,occ_170000,71500,"Lima, OH",metro
30620,occ_190000,70030,"Lima, OH",metro
30620,occ_210000,37260,"Lima, OH",metro
30620,occ_230000,65100,"Lima, OH",metro
30620,occ_250000,47250,"Lima, OH",metro
30620,occ_270000,27300,"Lima, OH",metro
30620,occ_290000,55790,"Lima, OH",metro
30620,occ_310000,23900,"Lima, OH",metro
30620,occ_330000,44370,"Lima, OH",metro
30620,occ_350000,18490,"Lima, OH",metro
30620,occ_370000,22580,"Lima, OH",metro
30620,occ_390000,19520,"Lima, OH",metro
30620,occ_410000,21620,"Lima, OH",metro
30620,occ_430000,28000,"Lima, OH",metro
30620,occ_450000,18760,"Lima, OH",metro
30620,occ_470000,40320,"Lima, OH",metro
30620,occ_490000,37840,"Lima, OH",metro
30620,occ_510000,37940,"Lima, OH",metro
30620,occ_530000,23540,"Lima, OH",metro
30700,occ_110000,82630,"Lincoln, NE",metro
30700,occ_130000,55110,"Lincoln, NE",metro
30700,occ_150000,57810,"Lincoln, NE",metro
30700,occ_170000,63650,"Lincoln, NE",metro
30700,occ_190000,49020,"Lincoln, NE",metro
30700,occ_210000,30820,"Lincoln, NE",metro
30700,occ_230000,57370,"Lincoln, NE",metro
30700,occ_250000,45660,"Lincoln, NE",metro
30700,occ_270000,37810,"Lincoln, NE",metro
30700,occ_290000,52010,"Lincoln, NE",metro
30700,occ_310000,26840,"Lincoln, NE",metro
30700,occ_330000,36250,"Lincoln, NE",metro
30700,occ_350000,18520,"Lincoln, NE",metro
30700,occ_370000,21790,"Lincoln, NE",metro
30700,occ_390000,19600,"Lincoln, NE",metro
30700,occ_410000,22410,"Lincoln, NE",metro
30700,occ_430000,28720,"Lincoln, NE",metro
30700,occ_450000,27490,"Lincoln, NE",metro
30700,occ_470000,35320,"Lincoln, NE",metro
30700,occ_490000,41070,"Lincoln, NE",metro
30700,occ_510000,32590,"Lincoln, NE",metro
30700,occ_530000,35040,"Lincoln, NE",metro
30780,occ_110000,74490,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_130000,54320,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_150000,60010,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_170000,63010,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_190000,46750,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_210000,37010,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_230000,64450,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_250000,44520,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_270000,38870,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_290000,54220,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_310000,22960,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_330000,32790,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_350000,18100,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_370000,20080,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_390000,18520,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_410000,23690,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_430000,28950,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_450000,30730,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_470000,34460,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_490000,37000,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_510000,31020,"Little Rock-North Little Rock-Conway, AR",metro
30780,occ_530000,26860,"Little Rock-North Little Rock-Conway, AR",metro
30860,occ_110000,71090,"Logan, UT-ID",metro
30860,occ_130000,49300,"Logan, UT-ID",metro
30860,occ_150000,52990,"Logan, UT-ID",metro
30860,occ_170000,59140,"Logan, UT-ID",metro
30860,occ_190000,44570,"Logan, UT-ID",metro
30860,occ_210000,37730,"Logan, UT-ID",metro
30860,occ_230000,52220,"Logan, UT-ID",metro
30860,occ_250000,39500,"Logan, UT-ID",metro
30860,occ_270000,34760,"Logan, UT-ID",metro
30860,occ_290000,50060,"Logan, UT-ID",metro
30860,occ_310000,22440,"Logan, UT-ID",metro
30860,occ_330000,28150,"Logan, UT-ID",metro
30860,occ_350000,18400,"Logan, UT-ID",metro
30860,occ_370000,19570,"Logan, UT-ID",metro
30860,occ_390000,18690,"Logan, UT-ID",metro
30860,occ_410000,21280,"Logan, UT-ID",metro
30860,occ_430000,25320,"Logan, UT-ID",metro
30860,occ_450000,31310,"Logan, UT-ID",metro
30860,occ_470000,33780,"Logan, UT-ID",metro
30860,occ_490000,35260,"Logan, UT-ID",metro
30860,occ_510000,29120,"Logan, UT-ID",metro
30860,occ_530000,24910,"Logan, UT-ID",metro
30980,occ_110000,80490,"Longview, TX",metro
30980,occ_130000,55530,"Longview, TX",metro
30980,occ_150000,55130,"Longview, TX",metro
30980,occ_170000,61900,"Longview, TX",metro
30980,occ_190000,50560,"Longview, TX",metro
30980,occ_210000,37090,"Longview, TX",metro
30980,occ_230000,62170,"Longview, TX",metro
30980,occ_250000,42070,"Longview, TX",metro
30980,occ_270000,28670,"Longview, TX",metro
30980,occ_290000,53570,"Longview, TX",metro
30980,occ_310000,25290,"Longview, TX",metro
30980,occ_330000,31230,"Longview, TX",metro
30980,occ_350000,18060,"Longview, TX",metro
30980,occ_370000,20360,"Longview, TX",metro
30980,occ_390000,18830,"Longview, TX",metro
30980,occ_410000,23670,"Longview, TX",metro
30980,occ_430000,27390,"Longview, TX",metro
30980,occ_450000,32000,"Longview, TX",metro
30980,occ_470000,29210,"Longview, TX",metro
30980,occ_490000,36740,"Longview, TX",metro
30980,occ_510000,32360,"Longview, TX",metro
30980,occ_530000,29260,"Longview, TX",metro
31020,occ_110000,88060,"Longview, WA",metro
31020,occ_130000,53560,"Longview, WA",metro
31020,occ_150000,63170,"Longview, WA",metro
31020,occ_170000,69890,"Longview, WA",metro
31020,occ_190000,54910,"Longview, WA",metro
31020,occ_210000,40260,"Longview, WA",metro
31020,occ_230000,71260,"Longview, WA",metro
31020,occ_250000,47030,"Longview, WA",metro
31020,occ_270000,35340,"Longview, WA",metro
31020,occ_290000,69820,"Longview, WA",metro
31020,occ_310000,27420,"Longview, WA",metro
31020,occ_330000,53300,"Longview, WA",metro
31020,occ_350000,19720,"Longview, WA",metro
31020,occ_370000,24350,"Longview, WA",metro
31020,occ_390000,22790,"Longview, WA",metro
31020,occ_410000,24450,"Longview, WA",metro
31020,occ_430000,33440,"Longview, WA",metro
