census_id,occ_type,occ_salary,geography
33780,occ_410000,21860,Metro
33780,occ_430000,28910,Metro
33780,occ_450000,21170,Metro
33780,occ_470000,55140,Metro
33780,occ_490000,45010,Metro
33780,occ_510000,38720,Metro
33780,occ_530000,32490,Metro
33860,occ_110000,90890,Metro
33860,occ_130000,57440,Metro
33860,occ_150000,67820,Metro
33860,occ_170000,62730,Metro
33860,occ_190000,50600,Metro
33860,occ_210000,42350,Metro
33860,occ_230000,69790,Metro
33860,occ_250000,34420,Metro
33860,occ_270000,32270,Metro
33860,occ_290000,54370,Metro
33860,occ_310000,22120,Metro
33860,occ_330000,36500,Metro
33860,occ_350000,18120,Metro
33860,occ_370000,19250,Metro
33860,occ_390000,18980,Metro
33860,occ_410000,21890,Metro
33860,occ_430000,29130,Metro
33860,occ_450000,30270,Metro
33860,occ_470000,32330,Metro
33860,occ_490000,41030,Metro
33860,occ_510000,29140,Metro
33860,occ_530000,24680,Metro
34060,occ_110000,77220,Metro
34060,occ_130000,53770,Metro
34060,occ_150000,62920,Metro
34060,occ_170000,68810,Metro
34060,occ_190000,54240,Metro
34060,occ_210000,36830,Metro
34060,occ_230000,59330,Metro
34060,occ_250000,39270,Metro
34060,occ_270000,41180,Metro
34060,occ_290000,52340,Metro
34060,occ_310000,23970,Metro
34060,occ_330000,38620,Metro
34060,occ_350000,18330,Metro
34060,occ_370000,21080,Metro
34060,occ_390000,18210,Metro
34060,occ_410000,19390,Metro
34060,occ_430000,27110,Metro
34060,occ_450000,19870,Metro
34060,occ_470000,37240,Metro
34060,occ_490000,37510,Metro
34060,occ_510000,36650,Metro
34060,occ_530000,27590,Metro
34100,occ_110000,61780,Metro
34100,occ_130000,47980,Metro
34100,occ_150000,46400,Metro
34100,occ_170000,54460,Metro
34100,occ_190000,50090,Metro
34100,occ_210000,35040,Metro
34100,occ_230000,62500,Metro
34100,occ_250000,32950,Metro
34100,occ_270000,33280,Metro
34100,occ_290000,43500,Metro
34100,occ_310000,22310,Metro
34100,occ_330000,29390,Metro
34100,occ_350000,17880,Metro
34100,occ_370000,19360,Metro
34100,occ_390000,18490,Metro
34100,occ_410000,21290,Metro
34100,occ_430000,25970,Metro
34100,occ_470000,30280,Metro
34100,occ_490000,36500,Metro
34100,occ_510000,25810,Metro
34100,occ_530000,34110,Metro
34580,occ_110000,87070,Metro
34580,occ_130000,60520,Metro
34580,occ_150000,73220,Metro
34580,occ_170000,73490,Metro
34580,occ_190000,50860,Metro
34580,occ_210000,39870,Metro
34580,occ_230000,47160,Metro
34580,occ_250000,45000,Metro
34580,occ_270000,40740,Metro
34580,occ_290000,65920,Metro
34580,occ_310000,31360,Metro
34580,occ_330000,43960,Metro
34580,occ_350000,21130,Metro
34580,occ_370000,26230,Metro
34580,occ_390000,22710,Metro
34580,occ_410000,27430,Metro
34580,occ_430000,34270,Metro
34580,occ_450000,29410,Metro
34580,occ_470000,51390,Metro
34580,occ_490000,45130,Metro
34580,occ_510000,36990,Metro
34580,occ_530000,35370,Metro
34620,occ_110000,77330,Metro
34620,occ_130000,49100,Metro
34620,occ_150000,65380,Metro
34620,occ_170000,62850,Metro
34620,occ_190000,41020,Metro
34620,occ_210000,35410,Metro
34620,occ_230000,38140,Metro
34620,occ_250000,49110,Metro
34620,occ_270000,34350,Metro
34620,occ_290000,49980,Metro
34620,occ_310000,22460,Metro
34620,occ_330000,38450,Metro
34620,occ_350000,18420,Metro
34620,occ_370000,23720,Metro
34620,occ_390000,19350,Metro
34620,occ_410000,20530,Metro
34620,occ_430000,28860,Metro
34620,occ_470000,37560,Metro
34620,occ_490000,36030,Metro
34620,occ_510000,29590,Metro
34620,occ_530000,25470,Metro
34740,occ_110000,82430,Metro
34740,occ_130000,51390,Metro
34740,occ_150000,54160,Metro
34740,occ_170000,59110,Metro
34740,occ_190000,51400,Metro
34740,occ_210000,42910,Metro
34740,occ_230000,57390,Metro
34740,occ_250000,48740,Metro
34740,occ_270000,35700,Metro
34740,occ_290000,56400,Metro
34740,occ_310000,24390,Metro
34740,occ_330000,47860,Metro
34740,occ_350000,18630,Metro
34740,occ_370000,22070,Metro
34740,occ_390000,21440,Metro
34740,occ_410000,22440,Metro
34740,occ_430000,29430,Metro
34740,occ_470000,42230,Metro
34740,occ_490000,35990,Metro
34740,occ_510000,32470,Metro
34740,occ_530000,26340,Metro
34820,occ_110000,63510,Metro
34820,occ_130000,44400,Metro
34820,occ_150000,52260,Metro
34820,occ_170000,51700,Metro
34820,occ_190000,39120,Metro
34820,occ_210000,37090,Metro
34820,occ_230000,39770,Metro
34820,occ_250000,46610,Metro
34820,occ_270000,31860,Metro
34820,occ_290000,54760,Metro
34820,occ_310000,23040,Metro
34820,occ_330000,28200,Metro
34820,occ_350000,18320,Metro
34820,occ_370000,18970,Metro
34820,occ_390000,18550,Metro
34820,occ_410000,19890,Metro
34820,occ_430000,26000,Metro
34820,occ_450000,27060,Metro
34820,occ_470000,30830,Metro
34820,occ_490000,30500,Metro
34820,occ_510000,24160,Metro
34820,occ_530000,24970,Metro
34900,occ_110000,94860,Metro
34900,occ_130000,66150,Metro
34900,occ_150000,74740,Metro
34900,occ_170000,78100,Metro
34900,occ_190000,72810,Metro
34900,occ_210000,47230,Metro
34900,occ_250000,51650,Metro
34900,occ_270000,44690,Metro
34900,occ_290000,92570,Metro
34900,occ_310000,34410,Metro
34900,occ_330000,31460,Metro
34900,occ_350000,22640,Metro
34900,occ_370000,28080,Metro
34900,occ_390000,21940,Metro
34900,occ_410000,32420,Metro
34900,occ_430000,36400,Metro
34900,occ_450000,23470,Metro
34900,occ_470000,51380,Metro
34900,occ_490000,47100,Metro
34900,occ_510000,36290,Metro
34900,occ_530000,31510,Metro
34940,occ_110000,88600,Metro
34940,occ_130000,56460,Metro
34940,occ_150000,60160,Metro
34940,occ_170000,68070,Metro
34940,occ_190000,53000,Metro
34940,occ_210000,42450,Metro
34940,occ_230000,58470,Metro
34940,occ_250000,45660,Metro
34940,occ_290000,64750,Metro
34940,occ_310000,27900,Metro
34940,occ_330000,41380,Metro
34940,occ_350000,20610,Metro
34940,occ_370000,22990,Metro
34940,occ_390000,23160,Metro
34940,occ_410000,26280,Metro
34940,occ_430000,30110,Metro
34940,occ_450000,18470,Metro
34940,occ_470000,32780,Metro
34940,occ_490000,36400,Metro
34940,occ_510000,29750,Metro
34940,occ_530000,23720,Metro
34980,occ_110000,81250,Metro
34980,occ_130000,56630,Metro
34980,occ_150000,65830,Metro
34980,occ_170000,65010,Metro
34980,occ_190000,49310,Metro
34980,occ_210000,38550,Metro
34980,occ_230000,58750,Metro
34980,occ_250000,40750,Metro
34980,occ_270000,43950,Metro
34980,occ_290000,53870,Metro
34980,occ_310000,25870,Metro
34980,occ_330000,32070,Metro
34980,occ_350000,18590,Metro
34980,occ_370000,21100,Metro
34980,occ_390000,19910,Metro
34980,occ_410000,25450,Metro
34980,occ_430000,31400,Metro
34980,occ_450000,25360,Metro
34980,occ_470000,35530,Metro
34980,occ_490000,38970,Metro
34980,occ_510000,31980,Metro
34980,occ_530000,28430,Metro
35300,occ_110000,103550,Metro
35300,occ_130000,67220,Metro
35300,occ_150000,76420,Metro
35300,occ_170000,72510,Metro
35300,occ_190000,69350,Metro
35300,occ_210000,45900,Metro
35300,occ_230000,80310,Metro
35300,occ_250000,56640,Metro
35300,occ_270000,45010,Metro
35300,occ_290000,72980,Metro
35300,occ_310000,31030,Metro
35300,occ_330000,55100,Metro
35300,occ_350000,20920,Metro
35300,occ_370000,28800,Metro
35300,occ_390000,24610,Metro
35300,occ_410000,26610,Metro
35300,occ_430000,38200,Metro
35300,occ_450000,23240,Metro
35300,occ_470000,52970,Metro
35300,occ_490000,46790,Metro
35300,occ_510000,34130,Metro
35300,occ_530000,31110,Metro
35380,occ_110000,78680,Metro
35380,occ_130000,55120,Metro
35380,occ_150000,63630,Metro
35380,occ_170000,82010,Metro
35380,occ_190000,58950,Metro
35380,occ_210000,38020,Metro
35380,occ_230000,70170,Metro
35380,occ_250000,44310,Metro
35380,occ_270000,39610,Metro
35380,occ_290000,56600,Metro
35380,occ_310000,23980,Metro
35380,occ_330000,32430,Metro
35380,occ_350000,18560,Metro
35380,occ_370000,21260,Metro
35380,occ_390000,19050,Metro
35380,occ_410000,24480,Metro
35380,occ_430000,29980,Metro
35380,occ_450000,36080,Metro
35380,occ_470000,37920,Metro
35380,occ_490000,38890,Metro
35380,occ_510000,39280,Metro
35380,occ_530000,30270,Metro
35620,occ_110000,129840,Metro
35620,occ_130000,76870,Metro
35620,occ_150000,87970,Metro
35620,occ_170000,79840,Metro
35620,occ_190000,66360,Metro
35620,occ_210000,47220,Metro
35620,occ_230000,103290,Metro
35620,occ_250000,57530,Metro
35620,occ_270000,62110,Metro
35620,occ_290000,77300,Metro
35620,occ_310000,27070,Metro
35620,occ_330000,42520,Metro
35620,occ_350000,20930,Metro
35620,occ_370000,30090,Metro
35620,occ_390000,23810,Metro
35620,occ_410000,31100,Metro
35620,occ_430000,37080,Metro
35620,occ_450000,24410,Metro
35620,occ_470000,59280,Metro
35620,occ_490000,49090,Metro
35620,occ_510000,30470,Metro
35620,occ_530000,32350,Metro
35660,occ_110000,85330,Metro
35660,occ_130000,56910,Metro
35660,occ_150000,53240,Metro
35660,occ_170000,65460,Metro
35660,occ_190000,60720,Metro
35660,occ_210000,43860,Metro
35660,occ_230000,57970,Metro
35660,occ_250000,46040,Metro
35660,occ_270000,48310,Metro
35660,occ_290000,58520,Metro
35660,occ_310000,27720,Metro
35660,occ_330000,26840,Metro
35660,occ_350000,18770,Metro
35660,occ_370000,23050,Metro
35660,occ_390000,20330,Metro
35660,occ_410000,23140,Metro
35660,occ_430000,29590,Metro
35660,occ_450000,18730,Metro
35660,occ_470000,40660,Metro
35660,occ_490000,38510,Metro
35660,occ_510000,29590,Metro
35660,occ_530000,27380,Metro
35840,occ_110000,85740,Metro
35840,occ_130000,54590,Metro
35840,occ_150000,58950,Metro
35840,occ_170000,56320,Metro
35840,occ_190000,48070,Metro
35840,occ_210000,39210,Metro
35840,occ_230000,72580,Metro
35840,occ_250000,43000,Metro
35840,occ_270000,37680,Metro
35840,occ_290000,58350,Metro
35840,occ_310000,27400,Metro
35840,occ_330000,39740,Metro
35840,occ_350000,19330,Metro
35840,occ_370000,22700,Metro
35840,occ_390000,21980,Metro
35840,occ_410000,24530,Metro
35840,occ_430000,29270,Metro
35840,occ_450000,18370,Metro
35840,occ_470000,32320,Metro
35840,occ_490000,36060,Metro
35840,occ_510000,29700,Metro
35840,occ_530000,26110,Metro
35980,occ_110000,93480,Metro
35980,occ_130000,60640,Metro
35980,occ_150000,77930,Metro
35980,occ_170000,79560,Metro
35980,occ_190000,96850,Metro
35980,occ_210000,45580,Metro
35980,occ_230000,67730,Metro
35980,occ_250000,52040,Metro
35980,occ_270000,45120,Metro
35980,occ_290000,70170,Metro
35980,occ_310000,30160,Metro
35980,occ_330000,48850,Metro
35980,occ_350000,19800,Metro
35980,occ_370000,23960,Metro
35980,occ_390000,21720,Metro
35980,occ_410000,23790,Metro
35980,occ_430000,34740,Metro
35980,occ_450000,19060,Metro
35980,occ_470000,49280,Metro
35980,occ_490000,46350,Metro
35980,occ_510000,41690,Metro
35980,occ_530000,28190,Metro
36100,occ_110000,78800,Metro
36100,occ_130000,49940,Metro
36100,occ_150000,48550,Metro
36100,occ_170000,48970,Metro
36100,occ_190000,43620,Metro
36100,occ_210000,37030,Metro
36100,occ_230000,53560,Metro
36100,occ_250000,45490,Metro
36100,occ_270000,34110,Metro
36100,occ_290000,58860,Metro
36100,occ_310000,23450,Metro
36100,occ_330000,31030,Metro
36100,occ_350000,18560,Metro
36100,occ_370000,19930,Metro
36100,occ_390000,19920,Metro
36100,occ_410000,22640,Metro
36100,occ_430000,27390,Metro
36100,occ_450000,21390,Metro
36100,occ_470000,30820,Metro
36100,occ_490000,34340,Metro
36100,occ_510000,27990,Metro
36100,occ_530000,25150,Metro
36140,occ_110000,86440,Metro
36140,occ_130000,64780,Metro
36140,occ_150000,73790,Metro
36140,occ_170000,62140,Metro
36140,occ_190000,66930,Metro
36140,occ_210000,43820,Metro
36140,occ_230000,75600,Metro
36140,occ_250000,53210,Metro
36140,occ_270000,39870,Metro
36140,occ_290000,59970,Metro
36140,occ_310000,29430,Metro
36140,occ_330000,42770,Metro
36140,occ_350000,21380,Metro
36140,occ_370000,23190,Metro
36140,occ_390000,24250,Metro
36140,occ_410000,23360,Metro
36140,occ_430000,31720,Metro
36140,occ_470000,42990,Metro
36140,occ_490000,40670,Metro
36140,occ_510000,32380,Metro
36140,occ_530000,26900,Metro
36220,occ_110000,98210,Metro
36220,occ_130000,58000,Metro
36220,occ_150000,58270,Metro
36220,occ_170000,72340,Metro
36220,occ_190000,52590,Metro
36220,occ_210000,39340,Metro
36220,occ_230000,65570,Metro
36220,occ_250000,46340,Metro
36220,occ_270000,28380,Metro
36220,occ_290000,53350,Metro
36220,occ_310000,20720,Metro
36220,occ_330000,48350,Metro
36220,occ_350000,18520,Metro
36220,occ_370000,21380,Metro
36220,occ_390000,18480,Metro
36220,occ_410000,29140,Metro
36220,occ_430000,29050,Metro
36220,occ_470000,39990,Metro
36220,occ_490000,37010,Metro
36220,occ_510000,35240,Metro
36220,occ_530000,32870,Metro
36260,occ_110000,76300,Metro
36260,occ_130000,60470,Metro
36260,occ_150000,71210,Metro
36260,occ_170000,71100,Metro
36260,occ_190000,52130,Metro
36260,occ_210000,34930,Metro
36260,occ_230000,55520,Metro
36260,occ_250000,33050,Metro
36260,occ_270000,36540,Metro
36260,occ_290000,57420,Metro
36260,occ_310000,25010,Metro
36260,occ_330000,34710,Metro
36260,occ_350000,18350,Metro
36260,occ_370000,19950,Metro
36260,occ_390000,19140,Metro
36260,occ_410000,22040,Metro
36260,occ_430000,28520,Metro
36260,occ_450000,18420,Metro
36260,occ_470000,37430,Metro
36260,occ_490000,45790,Metro
36260,occ_510000,32660,Metro
36260,occ_530000,28630,Metro
36420,occ_110000,77350,Metro
36420,occ_130000,57350,Metro
36420,occ_150000,61540,Metro
36420,occ_170000,72430,Metro
36420,occ_190000,48550,Metro
36420,occ_210000,35420,Metro
36420,occ_230000,54210,Metro
36420,occ_250000,41670,Metro
36420,occ_270000,34150,Metro
36420,occ_290000,51570,Metro
36420,occ_310000,23520,Metro
36420,occ_330000,32400,Metro
36420,occ_350000,18440,Metro
36420,occ_370000,21080,Metro
36420,occ_390000,18990,Metro
36420,occ_410000,24070,Metro
36420,occ_430000,29590,Metro
36420,occ_450000,22100,Metro
36420,occ_470000,36780,Metro
36420,occ_490000,39600,Metro
36420,occ_510000,29480,Metro
36420,occ_530000,28420,Metro
36500,occ_110000,91520,Metro
36500,occ_130000,59420,Metro
36500,occ_150000,71880,Metro
36500,occ_170000,69160,Metro
36500,occ_190000,61330,Metro
36500,occ_210000,43420,Metro
36500,occ_230000,66910,Metro
36500,occ_250000,43560,Metro
36500,occ_270000,38820,Metro
36500,occ_290000,70130,Metro
36500,occ_310000,33370,Metro
36500,occ_330000,51910,Metro
36500,occ_350000,21200,Metro
36500,occ_370000,24490,Metro
36500,occ_390000,23040,Metro
36500,occ_410000,26330,Metro
36500,occ_430000,35330,Metro
36500,occ_450000,32790,Metro
36500,occ_470000,44690,Metro
36500,occ_490000,44960,Metro
36500,occ_510000,29980,Metro
36500,occ_530000,33420,Metro
36540,occ_110000,88270,Metro
36540,occ_130000,58600,Metro
36540,occ_150000,72460,Metro
36540,occ_170000,64990,Metro
36540,occ_190000,58350,Metro
36540,occ_210000,34760,Metro
36540,occ_230000,62170,Metro
36540,occ_250000,40540,Metro
36540,occ_270000,39220,Metro
36540,occ_290000,55320,Metro
36540,occ_310000,27710,Metro
36540,occ_330000,39910,Metro
36540,occ_350000,18490,Metro
36540,occ_370000,22020,Metro
36540,occ_390000,20730,Metro
36540,occ_410000,26900,Metro
36540,occ_430000,30560,Metro
36540,occ_450000,28380,Metro
36540,occ_470000,38590,Metro
36540,occ_490000,40270,Metro
36540,occ_510000,29900,Metro
36540,occ_530000,29630,Metro
36740,occ_110000,93510,Metro
36740,occ_130000,57510,Metro
36740,occ_150000,65610,Metro
36740,occ_170000,63470,Metro
36740,occ_190000,50700,Metro
36740,occ_210000,37620,Metro
36740,occ_230000,65260,Metro
36740,occ_250000,43180,Metro
36740,occ_270000,35570,Metro
36740,occ_290000,57370,Metro
36740,occ_310000,25820,Metro
36740,occ_330000,31700,Metro
36740,occ_350000,19070,Metro
36740,occ_370000,20130,Metro
36740,occ_390000,19200,Metro
36740,occ_410000,23000,Metro
36740,occ_430000,28610,Metro
36740,occ_450000,19890,Metro
36740,occ_470000,33740,Metro
36740,occ_490000,36170,Metro
36740,occ_510000,27890,Metro
36740,occ_530000,25050,Metro
36780,occ_110000,83460,Metro
36780,occ_130000,49540,Metro
36780,occ_150000,60670,Metro
36780,occ_170000,58090,Metro
36780,occ_190000,56650,Metro
36780,occ_210000,44320,Metro
36780,occ_230000,48250,Metro
36780,occ_250000,38580,Metro
36780,occ_270000,38180,Metro
36780,occ_290000,58400,Metro
36780,occ_310000,26450,Metro
36780,occ_330000,39010,Metro
36780,occ_350000,18560,Metro
36780,occ_370000,23970,Metro
36780,occ_390000,22040,Metro
36780,occ_410000,23090,Metro
36780,occ_430000,30280,Metro
36780,occ_450000,30030,Metro
36780,occ_470000,41540,Metro
36780,occ_490000,41280,Metro
36780,occ_510000,34790,Metro
36780,occ_530000,33130,Metro
36980,occ_110000,74410,Metro
36980,occ_130000,48130,Metro
36980,occ_150000,51250,Metro
36980,occ_170000,65210,Metro
36980,occ_190000,51120,Metro
36980,occ_210000,34560,Metro
36980,occ_230000,50600,Metro
36980,occ_250000,45110,Metro
36980,occ_270000,26890,Metro
36980,occ_290000,50410,Metro
36980,occ_310000,22850,Metro
36980,occ_330000,21020,Metro
36980,occ_350000,18270,Metro
36980,occ_370000,18760,Metro
36980,occ_390000,18670,Metro
36980,occ_410000,21990,Metro
36980,occ_430000,27090,Metro
36980,occ_450000,39840,Metro
36980,occ_470000,36760,Metro
36980,occ_490000,40020,Metro
36980,occ_510000,33880,Metro
36980,occ_530000,26590,Metro
37100,occ_110000,101840,Metro
37100,occ_130000,67680,Metro
37100,occ_150000,83130,Metro
37100,occ_170000,89400,Metro
37100,occ_190000,74550,Metro
37100,occ_210000,46560,Metro
37100,occ_230000,98190,Metro
37100,occ_250000,48610,Metro
37100,occ_270000,48140,Metro
37100,occ_290000,73710,Metro
37100,occ_310000,29540,Metro
37100,occ_330000,56540,Metro
37100,occ_350000,19520,Metro
37100,occ_370000,27020,Metro
37100,occ_390000,23040,Metro
37100,occ_410000,27420,Metro
37100,occ_430000,35450,Metro
37100,occ_450000,18650,Metro
37100,occ_470000,47280,Metro
37100,occ_490000,43630,Metro
37100,occ_510000,29830,Metro
37100,occ_530000,27180,Metro
37340,occ_110000,102430,Metro
37340,occ_130000,62520,Metro
37340,occ_150000,76700,Metro
37340,occ_170000,81160,Metro
37340,occ_190000,57800,Metro
37340,occ_210000,38840,Metro
37340,occ_230000,52600,Metro
37340,occ_250000,40360,Metro
37340,occ_270000,37160,Metro
37340,occ_290000,55610,Metro
37340,occ_310000,24820,Metro
37340,occ_330000,35640,Metro
37340,occ_350000,18940,Metro
37340,occ_370000,21810,Metro
37340,occ_390000,21750,Metro
37340,occ_410000,23300,Metro
37340,occ_430000,28280,Metro
37340,occ_470000,33940,Metro
37340,occ_490000,37120,Metro
37340,occ_510000,29910,Metro
37340,occ_530000,26220,Metro
37380,occ_110000,72950,Metro
37380,occ_130000,51400,Metro
37380,occ_150000,52010,Metro
37380,occ_170000,49240,Metro
37380,occ_190000,57400,Metro
37380,occ_210000,46510,Metro
37380,occ_230000,53380,Metro
37380,occ_250000,44960,Metro
37380,occ_270000,34510,Metro
37380,occ_290000,56150,Metro
37380,occ_310000,25020,Metro
37380,occ_350000,18950,Metro
37380,occ_370000,21960,Metro
37380,occ_390000,19840,Metro
37380,occ_410000,21870,Metro
37380,occ_430000,26200,Metro
37380,occ_470000,29510,Metro
37380,occ_490000,29920,Metro
37380,occ_510000,34930,Metro
37380,occ_530000,21630,Metro
37460,occ_110000,76710,Metro
37460,occ_130000,56940,Metro
37460,occ_150000,72560,Metro
37460,occ_170000,81000,Metro
37460,occ_190000,54090,Metro
37460,occ_210000,33810,Metro
37460,occ_230000,52590,Metro
37460,occ_250000,33750,Metro
37460,occ_270000,40820,Metro
37460,occ_290000,50710,Metro
37460,occ_310000,23120,Metro
37460,occ_330000,32220,Metro
37460,occ_350000,18750,Metro
37460,occ_370000,22060,Metro
37460,occ_390000,19300,Metro
37460,occ_410000,22160,Metro
37460,occ_430000,27320,Metro
37460,occ_450000,36450,Metro
37460,occ_470000,32590,Metro
37460,occ_490000,34320,Metro
37460,occ_510000,31680,Metro
37460,occ_530000,26080,Metro
37620,occ_110000,71080,Metro
37620,occ_130000,61540,Metro
37620,occ_150000,71050,Metro
37620,occ_170000,71590,Metro
37620,occ_190000,46040,Metro
37620,occ_210000,29550,Metro
37620,occ_230000,46650,Metro
37620,occ_250000,46750,Metro
37620,occ_270000,37440,Metro
37620,occ_290000,47000,Metro
37620,occ_310000,19600,Metro
37620,occ_330000,27390,Metro
37620,occ_350000,18130,Metro
37620,occ_370000,19770,Metro
37620,occ_390000,18260,Metro
37620,occ_410000,19810,Metro
37620,occ_430000,25710,Metro
37620,occ_450000,25680,Metro
37620,occ_470000,33190,Metro
37620,occ_490000,37070,Metro
37620,occ_510000,33220,Metro
37620,occ_530000,25440,Metro
37700,occ_110000,82680,Metro
37700,occ_130000,62580,Metro
37700,occ_150000,66450,Metro
37700,occ_170000,75690,Metro
37700,occ_190000,59320,Metro
37700,occ_210000,37450,Metro
37700,occ_230000,47420,Metro
37700,occ_250000,39280,Metro
37700,occ_270000,46470,Metro
37700,occ_290000,53300,Metro
37700,occ_310000,24300,Metro
37700,occ_330000,30970,Metro
37700,occ_350000,18000,Metro
37700,occ_370000,19970,Metro
37700,occ_390000,18650,Metro
37700,occ_410000,21160,Metro
37700,occ_430000,29300,Metro
37700,occ_450000,39110,Metro
37700,occ_470000,47570,Metro
37700,occ_490000,44720,Metro
37700,occ_510000,48670,Metro
37700,occ_530000,25340,Metro
37860,occ_110000,83880,Metro
37860,occ_130000,55130,Metro
37860,occ_150000,57970,Metro
37860,occ_170000,63020,Metro
37860,occ_190000,53790,Metro
37860,occ_210000,35660,Metro
37860,occ_230000,51510,Metro
37860,occ_250000,40960,Metro
37860,occ_270000,34590,Metro
37860,occ_290000,51400,Metro
37860,occ_310000,23340,Metro
37860,occ_330000,33850,Metro
37860,occ_350000,18570,Metro
37860,occ_370000,19260,Metro
37860,occ_390000,19140,Metro
37860,occ_410000,22960,Metro
37860,occ_430000,27560,Metro
37860,occ_450000,21810,Metro
37860,occ_470000,30380,Metro
37860,occ_490000,38610,Metro
37860,occ_510000,32480,Metro
37860,occ_530000,24270,Metro
37900,occ_110000,88700,Metro
37900,occ_130000,63540,Metro
37900,occ_150000,80910,Metro
37900,occ_170000,80650,Metro
37900,occ_190000,64560,Metro
37900,occ_210000,33320,Metro
37900,occ_230000,71520,Metro
37900,occ_250000,45280,Metro
37900,occ_270000,42410,Metro
37900,occ_290000,54670,Metro
37900,occ_310000,25330,Metro
37900,occ_330000,39170,Metro
37900,occ_350000,19150,Metro
37900,occ_370000,21450,Metro
37900,occ_390000,19570,Metro
37900,occ_410000,23500,Metro
37900,occ_430000,28510,Metro
37900,occ_450000,37110,Metro
37900,occ_470000,50610,Metro
37900,occ_490000,44890,Metro
37900,occ_510000,36400,Metro
37900,occ_530000,26900,Metro
37980,occ_110000,117500,Metro
37980,occ_130000,68660,Metro
37980,occ_150000,79950,Metro
37980,occ_170000,77800,Metro
37980,occ_190000,68460,Metro
37980,occ_210000,41210,Metro
37980,occ_230000,88010,Metro
37980,occ_250000,53240,Metro
37980,occ_270000,47540,Metro
37980,occ_290000,68010,Metro
37980,occ_310000,27600,Metro
37980,occ_330000,37700,Metro
37980,occ_350000,19920,Metro
37980,occ_370000,27330,Metro
37980,occ_390000,22440,Metro
37980,occ_410000,28800,Metro
37980,occ_430000,35140,Metro
37980,occ_450000,25660,Metro
37980,occ_470000,49390,Metro
37980,occ_490000,44580,Metro
37980,occ_510000,35940,Metro
37980,occ_530000,30180,Metro
38060,occ_110000,90210,Metro
38060,occ_130000,58790,Metro
38060,occ_150000,75740,Metro
38060,occ_170000,70690,Metro
38060,occ_190000,55700,Metro
38060,occ_210000,39450,Metro
38060,occ_230000,75340,Metro
38060,occ_250000,39870,Metro
38060,occ_270000,40440,Metro
38060,occ_290000,67890,Metro
38060,occ_310000,28910,Metro
38060,occ_330000,38540,Metro
38060,occ_350000,19070,Metro
38060,occ_370000,21310,Metro
38060,occ_390000,21330,Metro
38060,occ_410000,26960,Metro
38060,occ_430000,32810,Metro
38060,occ_450000,18490,Metro
38060,occ_470000,37300,Metro
38060,occ_490000,41700,Metro
38060,occ_510000,30550,Metro
38060,occ_530000,30170,Metro
38220,occ_110000,66870,Metro
38220,occ_130000,54750,Metro
38220,occ_150000,59340,Metro
38220,occ_170000,71270,Metro
38220,occ_190000,72940,Metro
38220,occ_210000,35840,Metro
38220,occ_230000,37540,Metro
38220,occ_250000,44180,Metro
38220,occ_270000,46670,Metro
38220,occ_290000,46140,Metro
38220,occ_310000,20870,Metro
38220,occ_330000,33780,Metro
38220,occ_350000,17780,Metro
38220,occ_370000,19520,Metro
38220,occ_390000,17780,Metro
38220,occ_410000,19420,Metro
38220,occ_430000,26380,Metro
38220,occ_450000,22060,Metro
38220,occ_470000,32620,Metro
38220,occ_490000,40580,Metro
38220,occ_510000,30290,Metro
38220,occ_530000,22580,Metro
38300,occ_110000,98970,Metro
38300,occ_130000,59650,Metro
38300,occ_150000,67430,Metro
38300,occ_170000,69140,Metro
38300,occ_190000,55050,Metro
38300,occ_210000,36270,Metro
38300,occ_230000,76530,Metro
38300,occ_250000,51900,Metro
38300,occ_270000,40830,Metro
38300,occ_290000,56620,Metro
38300,occ_310000,26220,Metro
38300,occ_330000,29710,Metro
38300,occ_350000,19220,Metro
38300,occ_370000,23420,Metro
38300,occ_390000,21280,Metro
38300,occ_410000,25000,Metro
38300,occ_430000,30970,Metro
38300,occ_450000,23680,Metro
38300,occ_470000,44030,Metro
38300,occ_490000,41060,Metro
38300,occ_510000,35550,Metro
38300,occ_530000,30060,Metro
38340,occ_110000,85240,Metro
38340,occ_130000,55580,Metro
38340,occ_150000,76390,Metro
38340,occ_170000,68970,Metro
38340,occ_190000,55100,Metro
38340,occ_210000,37090,Metro
38340,occ_250000,53100,Metro
38340,occ_270000,41810,Metro
38340,occ_290000,69840,Metro
38340,occ_310000,29540,Metro
38340,occ_330000,41540,Metro
38340,occ_350000,19900,Metro
38340,occ_370000,25390,Metro
38340,occ_390000,23240,Metro
38340,occ_410000,22930,Metro
38340,occ_430000,31840,Metro
38340,occ_470000,42330,Metro
38340,occ_490000,38890,Metro
38340,occ_510000,32230,Metro
38340,occ_530000,23720,Metro
38540,occ_110000,69660,Metro
38540,occ_130000,46390,Metro
38540,occ_150000,47890,Metro
38540,occ_190000,44530,Metro
38540,occ_210000,38690,Metro
38540,occ_230000,55410,Metro
38540,occ_250000,37520,Metro
38540,occ_270000,31800,Metro
38540,occ_290000,54380,Metro
38540,occ_310000,23410,Metro
38540,occ_330000,38770,Metro
38540,occ_350000,18050,Metro
38540,occ_370000,19770,Metro
38540,occ_390000,18400,Metro
38540,occ_410000,21550,Metro
38540,occ_430000,25270,Metro
38540,occ_470000,36760,Metro
38540,occ_490000,40890,Metro
38540,occ_510000,31860,Metro
38540,occ_530000,29770,Metro
